group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
EllebedyVaccineCohort,Fluarix_397-026_d181,A/SouthSudan/642/2023_H3N2,240.4,interpolated,38.87,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/SuratThani/P152/2023_H3N2,306.8,interpolated,23.98,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Switzerland/9715293/2013NIB-88_H3N2,411.8,interpolated,65.14,4,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Switzerland/9715293/2013_H3N2,308.1,interpolated,114.1,5,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Sydney/332/2023_H3N2,348.4,interpolated,30.75,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Sydney/710/2023_H3N2,264.3,interpolated,18.24,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Sydney/715/2023_H3N2,308.1,interpolated,30.32,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Sydney/749/2023_H3N2,433.8,interpolated,44.86,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/TECPAN/017FLU/2023_H3N2,308.5,interpolated,6.702,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Texas/50/2012X-223A_H3N2,6539,lower,766.5,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Texas/50/2012_H3N2,6153,interpolated,740.5,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Thailand/8/2022_H3N2,393.4,interpolated,115.1,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Townsville/68/2023_H3N2,326,interpolated,21.31,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Victoria/1033/2023_H3N2,309.5,interpolated,14.6,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Victoria/1389/2023_H1N1,256.8,interpolated,9.831,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Victoria/2570/2019_H1N1,3038,interpolated,309.2,2,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Victoria/4897/2022_R142K_H1N1,1212,interpolated,316.7,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Wisconsin/27/2023_H3N2,285.4,interpolated,35.42,4,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Wisconsin/588/2019_H1N1,559.2,interpolated,53.05,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/Wisconsin/67/2022_H1N1,157.7,interpolated,12.99,6,midpoint
EllebedyVaccineCohort,Fluarix_397-026_d181,A/YAMAGATA/98/2023_H3N2,258.7,interpolated,39.95,4,midpoint
